SourceDocumentName,ID,DocumentID,PassageID,Passage,ReferenceText,ReferenceType
COBS_VER15.150823,e8359eae-64a7-40ed-9967-3e91a12b07d3,3,9.15.3,"Information to support a Credit Rating includes information received from the Rating Subject or information obtained through publicly available sources or third parties and verification procedures adopted in relation to information such as those obtained from public sources or third parties. In accordance with GEN 3.3.34-3.3.37, records must be kept in such a manner as to be readily accessible.",GEN 3.3.34,External
COBS_VER15.150823,e8359eae-64a7-40ed-9967-3e91a12b07d3,3,9.15.3,"Information to support a Credit Rating includes information received from the Rating Subject or information obtained through publicly available sources or third parties and verification procedures adopted in relation to information such as those obtained from public sources or third parties. In accordance with GEN 3.3.34-3.3.37, records must be kept in such a manner as to be readily accessible.",GEN 3.3.37,External
COBS_VER15.150823,d2b137bd-19a4-4fb0-aaf3-0dddc7610d42,3,8.2.2.Guidance.1,"MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF.  An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2).  For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).",MKT Rule 4.3.1(13) ,External
COBS_VER15.150823,d2b137bd-19a4-4fb0-aaf3-0dddc7610d42,3,8.2.2.Guidance.1,"MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF.  An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2).  For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).",MKT Rule 4.3.1(13),External
COBS_VER15.150823,d2b137bd-19a4-4fb0-aaf3-0dddc7610d42,3,8.2.2.Guidance.1,"MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF.  An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2).  For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).",MKT Rule 4.3.3,External
COBS_VER15.150823,d2b137bd-19a4-4fb0-aaf3-0dddc7610d42,3,8.2.2.Guidance.1,"MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF.  An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2).  For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).",MKT Rule 4.3.1,External
COBS_VER15.150823,d2b137bd-19a4-4fb0-aaf3-0dddc7610d42,3,8.2.2.Guidance.1,"MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF.  An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2).  For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).",MKT Rule 4.3.1(2),External
COBS_VER15.150823,d2b137bd-19a4-4fb0-aaf3-0dddc7610d42,3,8.2.2.Guidance.1,"MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF.  An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2).  For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).",MKT rule 4.3.1(13),External
COBS_VER15.150823,d2b137bd-19a4-4fb0-aaf3-0dddc7610d42,3,8.2.2.Guidance.1,"MKT Rule 4.3.1(13) provides for the specific circumstance where an Exempt Offer can be directed to no more than 200 Persons who do not qualify as Professional Clients, where the Securities are to be admitted to trading on a MTF.  An Issuer seeking admission to trading of its Securities on an MTF in accordance with MKT Rule 4.3.1(13) may also, pursuant to MKT Rule 4.3.3, utilise an Exempt Offer that relies on one or more of the circumstances within MKT Rule 4.3.1, with the exception of MKT Rule 4.3.1(2).  For example, an Issuer may make a simultaneous Exempt Offer to 200 Persons under MKT rule 4.3.1(13), and an unlimited number of Professional Clients under MKT Rule 4.3.1(1).",MKT Rule 4.3.1(1),External
COBS_VER15.150823,a957fb33-ff4c-44e4-a2e7-06196b2f6b66,3,8.2.2,"An MTF that admits to trading Securities that are offered by way of an Exempt Offer under MKT Rule 4.3.1 (13) shall ensure that it has effective systems and controls in place to:
(a)	admit only Securities of such Exempt Offers that are made on its own platform;
(b)	identify those Persons to whom the Exempt Offer was made;
(c)	restrict trading of the Securities, to no more than 200 Persons who are not Professional Clients;
(d)	comply with MIR rule 3.9.1 (Admission to trading), as applicable in relation to the relevant Securities; and
(e)	allow users of its market to obtain Inside Information, including any Offer documents pursuant to MKT Rule 4.3.5 relevant to the Securities.",MKT Rule 4.3.1 (13),External
COBS_VER15.150823,a957fb33-ff4c-44e4-a2e7-06196b2f6b66,3,8.2.2,"An MTF that admits to trading Securities that are offered by way of an Exempt Offer under MKT Rule 4.3.1 (13) shall ensure that it has effective systems and controls in place to:
(a)	admit only Securities of such Exempt Offers that are made on its own platform;
(b)	identify those Persons to whom the Exempt Offer was made;
(c)	restrict trading of the Securities, to no more than 200 Persons who are not Professional Clients;
(d)	comply with MIR rule 3.9.1 (Admission to trading), as applicable in relation to the relevant Securities; and
(e)	allow users of its market to obtain Inside Information, including any Offer documents pursuant to MKT Rule 4.3.5 relevant to the Securities.",MIR rule 3.9.1,External
COBS_VER15.150823,a957fb33-ff4c-44e4-a2e7-06196b2f6b66,3,8.2.2,"An MTF that admits to trading Securities that are offered by way of an Exempt Offer under MKT Rule 4.3.1 (13) shall ensure that it has effective systems and controls in place to:
(a)	admit only Securities of such Exempt Offers that are made on its own platform;
(b)	identify those Persons to whom the Exempt Offer was made;
(c)	restrict trading of the Securities, to no more than 200 Persons who are not Professional Clients;
(d)	comply with MIR rule 3.9.1 (Admission to trading), as applicable in relation to the relevant Securities; and
(e)	allow users of its market to obtain Inside Information, including any Offer documents pursuant to MKT Rule 4.3.5 relevant to the Securities.",MKT Rule 4.3.5 ,External
COBS_VER15.150823,cb00bdb5-a346-430c-b9be-8478f5781c0c,3,7.2.6.Guidance.1,The classes of Contracts of Insurance are set out in Chapter 1 of Part 4 of Schedule 1 of FSMR.,Chapter 1 of Part 4 of Schedule 1 of FSMR,External
COBS_VER15.150823,04ec14fc-7825-482f-865f-3d33eb925213,3,7.11.5,"Pooling Event
Following a Pooling Event, an Insurance Intermediary and Insurance Manager must comply with the Client Money Distribution Rules in Rule 14.13 and all Money will also be subject to such Rules in the same way as Client Money.",14.13,Internal
COBS_VER15.150823,42726734-2dda-41b2-bba0-84f238f4e0c5,3,6.8.1.(c).Guidance.2,"The effect of Rule 6.8.1(b)(iv) is to exclude from Rule 6.8.1(a) conversations or communications made by Investment Analysts, retail financial advisers, and persons carrying on back office functions.",6.8.1(b)(iv),Internal
COBS_VER15.150823,42726734-2dda-41b2-bba0-84f238f4e0c5,3,6.8.1.(c).Guidance.2,"The effect of Rule 6.8.1(b)(iv) is to exclude from Rule 6.8.1(a) conversations or communications made by Investment Analysts, retail financial advisers, and persons carrying on back office functions.",6.8.1(a),Internal
COBS_VER15.150823,1dc324af-ed0d-41c9-9593-a65d39f6eb80,3,6.8.1.(c),"To comply with Rule 6.8.1(b), an Authorised Person must:
(i)	be able to demonstrate prompt accessibility of all records;
(ii)	maintain records in comprehensible form or must be capable of being promptly so reproduced;
(iii)	make and implement appropriate procedures to prevent unauthorised alteration of its records; and
(iv)	retain all records of voice or electronic communication for a minimum of two years.",6.8.1(b),Internal
COBS_VER15.150823,b67e7e61-b8d6-4ede-8736-73c331997df8,3,6.8.1.(a),"Subject to Rule 6.8.1(b), an Authorised Person must take reasonable steps to ensure that it makes and retains recordings of voice and electronic communications that are:
(i)	with a Client or with another Person in relation to a Transaction, including communications relating to the receipt, execution, arrangement of execution of Client orders and passing of related instructions; and
(ii)	made with, sent from or received on equipment either provided by the Authorised Person to an Employee or contractor or use of which by an Employee or contractor has been sanctioned or permitted by the Authorised Person.",6.8.1(b),Internal
COBS_VER15.150823,078b569b-05f5-4aef-9be3-3789edcff759,3,6.4.2.(c).Guidance.1,"The requirements in this Rule 6.4.2 apply to an Authorised Person in addition to other requirements under FSMR and any rules made thereunder. For example, an Authorised Person is required to take reasonable steps to identify actual or potential conflicts of interest and then prevent or manage them under GEN 3.3.21-3.3.24. An Authorised Person must also have adequate procedures and controls when it prepares or publishes Investment Research.",6.4.2,Internal
COBS_VER15.150823,078b569b-05f5-4aef-9be3-3789edcff759,3,6.4.2.(c).Guidance.1,"The requirements in this Rule 6.4.2 apply to an Authorised Person in addition to other requirements under FSMR and any rules made thereunder. For example, an Authorised Person is required to take reasonable steps to identify actual or potential conflicts of interest and then prevent or manage them under GEN 3.3.21-3.3.24. An Authorised Person must also have adequate procedures and controls when it prepares or publishes Investment Research.",GEN 3.3.21,External
COBS_VER15.150823,078b569b-05f5-4aef-9be3-3789edcff759,3,6.4.2.(c).Guidance.1,"The requirements in this Rule 6.4.2 apply to an Authorised Person in addition to other requirements under FSMR and any rules made thereunder. For example, an Authorised Person is required to take reasonable steps to identify actual or potential conflicts of interest and then prevent or manage them under GEN 3.3.21-3.3.24. An Authorised Person must also have adequate procedures and controls when it prepares or publishes Investment Research.",GEN 3.3.24,External
COBS_VER15.150823,729ebc3f-ec48-4208-9e0d-9d618eeda24c,3,6.10.2.(b),"Where an Authorised Person has executed a Transaction or series of Transactions in accordance with Rule 6.9.5, the Authorised Person must send a confirmation note relating to those Transactions as soon as possible, but no later than two days following the last Transaction.",6.9.5,Internal
COBS_VER15.150823,9c6ac3b6-ffca-4e6e-a0d2-7252f3e4be86,3,3.8.6.Guidance.1,"Under Rule 3.8.6, the Green Portfolio Attestation Requirement does not apply to Eligible Green Portfolio Assets which are included in or otherwise track an EU Paris Aligned Benchmark in accordance with Rule 3.8.4(b).",3.8.6,Internal
COBS_VER15.150823,9c6ac3b6-ffca-4e6e-a0d2-7252f3e4be86,3,3.8.6.Guidance.1,"Under Rule 3.8.6, the Green Portfolio Attestation Requirement does not apply to Eligible Green Portfolio Assets which are included in or otherwise track an EU Paris Aligned Benchmark in accordance with Rule 3.8.4(b).",Rule 3.8.4(b),Internal
COBS_VER15.150823,e392b00d-8160-4179-a879-70653619a06c,3,3.4.1,"Application
The Rules in this section do not apply where the Authorised Person:
(a)	undertakes a Transaction with a Professional Client which is a Market Counterparty;
(b)	undertakes an Execution-Only Transaction;
(c)	undertakes the activities of Accepting Deposits, Providing Credit, Operating a Private Financing Platform, Operating a Multilateral Trading Facility or Operating an Organised Trading Facility; or
(d)	carries on an activity of the kind described in section 67 of Chapter 14 of Schedule 1 of FSMR that constitutes marketing.",section 67 of Chapter 14 of Schedule 1 of FSMR,External
COBS_VER15.150823,52496210-b7f5-4f39-86b9-55943733d783,3,3.3.1,"Application
The Rules in this section do not apply to an Authorised Person when it is:
(a)	carrying on a Regulated Activity where this involves provision of a service to a Professional Client which is a Market Counterparty;
(b)	Accepting Deposits;
(c)	Providing Credit;
(d)	carrying on an activity of the kind described in paragraph 67 of Chapter 14 of Schedule 1 of FSMR that constitutes marketing; or
(e)	a Fund Manager of a Fund Offering the Units of a Fund it manages.",paragraph 67 of Chapter 14 of Schedule 1 of FSMR,External
COBS_VER15.150823,98b97356-14ec-44f8-9af4-96ffa1211a76,3,23.5.2,"The assessment required by Rule 23.5.1 must be reassessed by an Authorised Person:
(a)	on an annual basis; or
(b)	where there is any material change in the financial situation or risk tolerance of the Retail Client, if that change occurs prior to the annual reassessment.",23.5.1,Internal
COBS_VER15.150823,e79e3adf-b4c6-4c32-81c3-6440c56574a6,3,23.5.1.Guidance.1.,"In order to satisfy the requirements imposed by Rule 23.5.1, the Authorised Person should, prior to establishing a business relationship with a Retail Client, consider whether such Retail Client demonstrates an understanding of the risks and potential magnitude of losses which they may be exposed to.",23.5.1,Internal
COBS_VER15.150823,3af19a86-294a-44cc-9abc-df79783033e8,3,23.4.1.,"Before an Authorised Person opens a trading account enabling a Retail Client to buy and sell OTC Leveraged Products, it must:
(a)	provide a separate risk disclosure statement, as described in Rule 23.4.3, to Retail Clients as part of the onboarding process in good time before the Authorised Person carries on any business for a Retail Client;
(b)	obtain a documented acknowledgement from such Retail Client that they have received and reviewed the risk disclosure statement and fully understand and accept the risks involved in trading in OTC Leveraged Products;
(c)	provide a duplicate copy of the documented acknowledgement to each Retail Client; and
(d)	maintain a record of the acknowledgment in (b) in accordance with applicable record keeping requirements.",23.4.3,Internal
COBS_VER15.150823,9f819d13-99d4-41f8-8a53-97a67298a01a,3,23.10.3.Guidance.1,"For the purposes of Rule 23.10.2, an unregulated Person means a Person that is not an Authorised Person or a Regulated Financial Institution.",23.10.2,Internal
COBS_VER15.150823,83c756d9-3a60-4744-a066-c56fbb204047,3,23.10.3,An Authorised Person must have adequate systems and controls to ensure compliance with Rule 23.10.2.,23.10.2,Internal
COBS_VER15.150823,4056cfbb-4512-4279-a074-7577632f9653,3,22.9.2,"Systems and Controls. An Authorised Person must have adequate arrangements demonstrating that it:
(a)	can operate a Spot Commodity Auction Platform;
(b)	can assess, mitigate and manage the risks relating to the performance of a Spot Commodity Auction Platform;
(c)	monitors bids made by, and transactions effected by, participants on the Spot Commodity Auction Platform;
(d)	is responsible for, and performs, the full technical operation of the Spot Commodity Auction Platform, including in relation to contingency arrangements for disruption to the Spot Commodity Auction Platform; and
(e)	is responsible for, and operates, the arrangements set out in Rule 22.9.3.",22.9.3,Internal
COBS_VER15.150823,c65d72d8-4d24-4a4c-88ad-808eb71de701,3,22.8.3,"For the purposes of an Authorised Person that is Providing Custody in relation to Accepted Spot Commodities, the following requirements in COBS, Chapters 14 and 15 shall be read as follows 
(a)	the reconciliations of the Client Accounts required under COBS Rule -
(i)	14.2.12(a) shall be carried out at least every week; and
(ii)	14.2.12(d) shall be carried out within 5 days of the date to which the reconciliation relates;
(b)	all reconciliations required under COBS Rule 15.9.1 shall be conducted at least every week.",COBS Rule 14.2.12(a),Internal
COBS_VER15.150823,c65d72d8-4d24-4a4c-88ad-808eb71de701,3,22.8.3,"For the purposes of an Authorised Person that is Providing Custody in relation to Accepted Spot Commodities, the following requirements in COBS, Chapters 14 and 15 shall be read as follows 
(a)	the reconciliations of the Client Accounts required under COBS Rule -
(i)	14.2.12(a) shall be carried out at least every week; and
(ii)	14.2.12(d) shall be carried out within 5 days of the date to which the reconciliation relates;
(b)	all reconciliations required under COBS Rule 15.9.1 shall be conducted at least every week.",COBS Rule 14.2.12(d),Internal
COBS_VER15.150823,c65d72d8-4d24-4a4c-88ad-808eb71de701,3,22.8.3,"For the purposes of an Authorised Person that is Providing Custody in relation to Accepted Spot Commodities, the following requirements in COBS, Chapters 14 and 15 shall be read as follows 
(a)	the reconciliations of the Client Accounts required under COBS Rule -
(i)	14.2.12(a) shall be carried out at least every week; and
(ii)	14.2.12(d) shall be carried out within 5 days of the date to which the reconciliation relates;
(b)	all reconciliations required under COBS Rule 15.9.1 shall be conducted at least every week.",COBS Rule 15.9.1,Internal
COBS_VER15.150823,89eab6b1-87b1-4aee-956d-d75d4f8c556a,3,22.8.2,"For the purposes of Rule 22.8.1, the following references in Chapters 14, 15 and 16 should be read as follows 
(a)	references to Client Assets shall be read as encompassing Accepted Spot Commodities; and
(b)	references to Investment or Investments, (and, a result, the corresponding references to Client Investments) shall be read as encompassing Accepted Spot Commodity or Accepted Spot Commodities, as applicable.",22.8.1,Internal
COBS_VER15.150823,89eab6b1-87b1-4aee-956d-d75d4f8c556a,3,22.8.2,"For the purposes of Rule 22.8.1, the following references in Chapters 14, 15 and 16 should be read as follows 
(a)	references to Client Assets shall be read as encompassing Accepted Spot Commodities; and
(b)	references to Investment or Investments, (and, a result, the corresponding references to Client Investments) shall be read as encompassing Accepted Spot Commodity or Accepted Spot Commodities, as applicable.",Chapters 14,Internal
COBS_VER15.150823,89eab6b1-87b1-4aee-956d-d75d4f8c556a,3,22.8.2,"For the purposes of Rule 22.8.1, the following references in Chapters 14, 15 and 16 should be read as follows 
(a)	references to Client Assets shall be read as encompassing Accepted Spot Commodities; and
(b)	references to Investment or Investments, (and, a result, the corresponding references to Client Investments) shall be read as encompassing Accepted Spot Commodity or Accepted Spot Commodities, as applicable.",Chapters 15,Internal
COBS_VER15.150823,89eab6b1-87b1-4aee-956d-d75d4f8c556a,3,22.8.2,"For the purposes of Rule 22.8.1, the following references in Chapters 14, 15 and 16 should be read as follows 
(a)	references to Client Assets shall be read as encompassing Accepted Spot Commodities; and
(b)	references to Investment or Investments, (and, a result, the corresponding references to Client Investments) shall be read as encompassing Accepted Spot Commodity or Accepted Spot Commodities, as applicable.",Chapters 16,Internal
COBS_VER15.150823,2ee3501a-b7ab-4048-8dd1-b230fb50b00b,3,22.7.6,"GEN Rule 5.2.14 shall apply to a Recognised Body operating a Recognised Investment Exchange, and an Authorised Person Operating a Multilateral Trading Facility or an Organised Trading Facility in relation to Accepted Spot Commodities, and all references to Investment shall be read as references to Accepted Spot Commodities.",GEN Rule 5.2.14,External
COBS_VER15.150823,6f13bd3c-1af7-410b-8b34-a51c343db5a3,3,22.7.5,"For the purposes of Rule 22.7.4, all references in MIR to -
(a)	Recognised Body or Recognised Bodies shall be read as references to Authorised Person; and
(b)	Financial Instrument or Financial Instruments shall be read as references to Accepted Spot Commodity or Accepted Spot Commodities, as applicable.",22.7.4,Internal
COBS_VER15.150823,3fec174f-e21d-4aa0-b244-0034deb32874,3,22.7.4,"An Authorised Person that is Operating a Recognised Investment Exchange, Multilateral Trading Facility or an Organised Trading Facility in relation to Accepted Spot Commodities must comply with the following requirements set out in MIR, Chapter 5 -
(a)	Rules 5.1 - 5.3; and
(b)	Rule 5.4.1, in the circumstances identified in Items 19, 20, 24 (a) and (b), 27, 28, 32, 33, 35, 37, 38, 39, 41, 43, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 60, 61 and 62.","MIR, Chapter 5 Rules 5.1",External
COBS_VER15.150823,3fec174f-e21d-4aa0-b244-0034deb32874,3,22.7.4,"An Authorised Person that is Operating a Recognised Investment Exchange, Multilateral Trading Facility or an Organised Trading Facility in relation to Accepted Spot Commodities must comply with the following requirements set out in MIR, Chapter 5 -
(a)	Rules 5.1 - 5.3; and
(b)	Rule 5.4.1, in the circumstances identified in Items 19, 20, 24 (a) and (b), 27, 28, 32, 33, 35, 37, 38, 39, 41, 43, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 60, 61 and 62.","MIR, Chapter 5 Rules 5.3",External
COBS_VER15.150823,3fec174f-e21d-4aa0-b244-0034deb32874,3,22.7.4,"An Authorised Person that is Operating a Recognised Investment Exchange, Multilateral Trading Facility or an Organised Trading Facility in relation to Accepted Spot Commodities must comply with the following requirements set out in MIR, Chapter 5 -
(a)	Rules 5.1 - 5.3; and
(b)	Rule 5.4.1, in the circumstances identified in Items 19, 20, 24 (a) and (b), 27, 28, 32, 33, 35, 37, 38, 39, 41, 43, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 60, 61 and 62.","MIR, Chapter 5 Rule 5.4.1",External
COBS_VER15.150823,27f8e3fb-1055-4605-bb11-0b75eba743c2,3,22.7.3,"For the purposes of Rules 22.7.1 and 22.7.2, the following references in COBS, Chapter 8 should be read as follows:
(a)	references to Investment or Investments shall be read as references to Spot Commodity or Spot Commodities, and
(b)	references to Financial Instrument or Financial Instruments (including those in MIR as incorporated by virtue of COBS Rule 8.2.1) shall be read as references to Accepted Spot Commodity or Accepted Spot Commodities as applicable.",22.7.1,Internal
COBS_VER15.150823,27f8e3fb-1055-4605-bb11-0b75eba743c2,3,22.7.3,"For the purposes of Rules 22.7.1 and 22.7.2, the following references in COBS, Chapter 8 should be read as follows:
(a)	references to Investment or Investments shall be read as references to Spot Commodity or Spot Commodities, and
(b)	references to Financial Instrument or Financial Instruments (including those in MIR as incorporated by virtue of COBS Rule 8.2.1) shall be read as references to Accepted Spot Commodity or Accepted Spot Commodities as applicable.",22.7.2,Internal
COBS_VER15.150823,27f8e3fb-1055-4605-bb11-0b75eba743c2,3,22.7.3,"For the purposes of Rules 22.7.1 and 22.7.2, the following references in COBS, Chapter 8 should be read as follows:
(a)	references to Investment or Investments shall be read as references to Spot Commodity or Spot Commodities, and
(b)	references to Financial Instrument or Financial Instruments (including those in MIR as incorporated by virtue of COBS Rule 8.2.1) shall be read as references to Accepted Spot Commodity or Accepted Spot Commodities as applicable.",Chapter 8,Internal
COBS_VER15.150823,a09a69b4-b0be-461d-b3ef-0759e7f19d5f,3,22.7.2,"An Authorised Person that is Operating an Organised Trading Facility in relation to Accepted Spot Commodities must comply with the requirements set out in COBS, Chapter 8, save for Rule 8.5.",8.5,Internal
COBS_VER15.150823,1da9734e-cec3-4322-be3e-3e1f1e1f5287,3,22.7.1,"An Authorised Person that is Operating a Recognised Investment Exchange or Multilateral Trading Facility in relation to Accepted Spot Commodities must comply with the requirements set out in COBS, Chapter 8, save for Rule 8.6.",8.6,Internal
COBS_VER15.150823,dda13926-2cce-4e09-a50f-508bd4257bd5,3,22.4.2,"For the purposes of Rule 22.4.1, any delivery and/or storage facility used by an Authorised Person must be a facility in relation to which 
(a)	where the delivery and/or storage facility operates from outside ADGM, it operates under rules and regulations equivalent to those applying in the Abu Dhabi Global Market;
(b)	the delivery and/or storage facility will, at all times, comply with all applicable laws in the relevant jurisdiction or elsewhere, including in particular and without limitation:
(i) 	local port conditions;
(ii)	local, national and global customs requirements;
(iii)	local, national and global anticorruption laws;
(iv)	local, national and global taxation requirements; and
(v)	any other applicable rules and regulations;
(c)	the delivery and/or storage facility adheres to:
(i)	appropriate international standards for storage and delivery mechanisms, including with regard to IOSCOs Good and Sound Practices; and
(ii)	OHSAS 18001 Health & Safety Management or equivalent certification standards;
(d)	it has appropriate audit and control arrangements in place, in relation to inventories, deliveries and physical infrastructure; and
(e)	it has appropriate insurance arrangements in place to cover operational, security, fraud, natural disasters and other applicable risks.",22.4.1,Internal
COBS_VER15.150823,4230a066-37c4-4630-bb93-d9a0ed5bc81b,3,22.4.1,"An Authorised Person, and its participants, must only use delivery and/or storage facilities for Accepted Spot Commodities from:
(a)	within the ADGM, or
(b)	other appropriate jurisdictions that can meet the requirements of Rule 22.4.2.",22.4.2,Internal
COBS_VER15.150823,84849ade-b571-4184-be22-c18927938721,3,22.2.3,"For the purposes of this chapter, an Environmental Instrument deemed by the Regulator a carbon offset for the purposes of Section 258 of FSMR, may be deemed by the Regulator to be an Accepted Spot Commodity.",Section 258 of FSMR,External
COBS_VER15.150823,2a87b251-49cc-4d23-b88b-e73df61b7338,3,22.2.2,"For the purposes of determining whether in its opinion, a Spot Commodity meets the requirements of being an Accepted Spot Commodity, the Regulator will consider 
(a)	the Authorised Persons requirements for, and standards used, in relation to responsible and sustainable sourcing, including adherence to internationally recognised certification standards, as applicable, to the relevant Spot Commodity (as set out in Rule 22.3);
(b)	the market fundamentals in respect of the relevant Spot Commoditys market, including -
(i)	its market practice and characteristics;
(ii)	its liquidity,  and depth and breadth of demand and supply;
(iii)	the number of active participants;
(iv)	market transparency; and
(v)	its fair and orderly operation; and
(c)	any other factors that, in the opinion of the Regulator, are to be taken into account in determining whether or not a Spot Commodity is appropriate for the purpose of the Authorised Person conducting a Regulated Activity in relation to a Spot Commodity.",22.3,Internal
COBS_VER15.150823,3af22e09-3d07-428f-8ca0-13b059f75329,3,21.4.4,"Specified Benchmark Information Providers  Price Reporting Agencies
Where a Specified Benchmark Information Provider is also a Price Reporting Agency, the Authorised Person must comply with the requirements of MIR Rule 3.11.2, in addition to the Rules specified under this section 21.4.",MIR Rule 3.11.2,External
COBS_VER15.150823,3af22e09-3d07-428f-8ca0-13b059f75329,3,21.4.4,"Specified Benchmark Information Providers  Price Reporting Agencies
Where a Specified Benchmark Information Provider is also a Price Reporting Agency, the Authorised Person must comply with the requirements of MIR Rule 3.11.2, in addition to the Rules specified under this section 21.4.",section 21.4,Internal
COBS_VER15.150823,61e2c835-b6ed-4251-af9c-d261a5364a28,3,21.3.5.Guidance.2.,"Where:
(a)	a Specified Benchmark is determined solely on the basis of information obtained from a market operated by a Recognised Body, a Multilateral Trading Facility or an Organised Trading Facility; and
(b)	the Benchmark Administrator for that Specified Benchmark is also that Recognised Body, Multilateral Trading Facility, or Organised Trading Facility;
(c)	the Benchmark Administrator may choose to incorporate the rules and practice standards required under Rule 21.3.5 into the rules of that Recognised Body, Multilateral Trading Facility, or Organised Trading Facility, provided that this does not affect the Benchmark Administrators ability to comply with its regulatory obligations.",21.3.5,Internal
COBS_VER15.150823,84246964-7a00-4262-b83d-321f3bbb5735,3,21.3.5.Guidance.1.,"For the purposes of this Rule 21.3.5(a), a Benchmark Administrator should note the requirements set out in section 104 of FSMR, and, as applicable, Rules 21.4.2, 21.4.3 and 21.4.4.
(a)	undertake regular periodic reviews of:
(i)	the rules and practice standards referred to under Rule 21.3.5(a);
(ii)	the setting, and definition of, the Specified Benchmark it administers; and
(iii)	where applicable, the composition of any panel of Persons that provide information in relation to the Specified Benchmark it administers, and the process for providing such information;
(b)	before making any changes as a result of a review referred to under Rule 21.3.5(b):
(i)	obtain written consent from the Regulator to make such changes;
(ii)	after obtaining written consent from the Regulator, publish a draft of the proposed changes and a notice that representations relating to the proposed changes may be submitted to the Benchmark Administrator within a specified period of time; and
(iii)	have appropriate regard to any such representations so made;
(c)	ensure that it can, with reasonable certainty, contractually enforce the rules and practice standards referred to under Rule 21.2.5(a).",21.3.5(a),Internal
