SourceDocumentName,ID,DocumentID,PassageID,Passage,ReferenceText,ReferenceType
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,df2928c0-d1ff-4927-9122-9b19f688a614,11,10.1.2.(2),"A Reporting Entity must prepare and maintain all financial statements in accordance with the International Financial Reporting Standards (IFRS) or other financial reporting standards acceptable to the Regulator.
",International Financial Reporting Standards (IFRS),Outsource
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,23ed5ac2-6406-45d9-b480-d3ff6ebc4d21,11,10.1.3A.(1),"A Reporting Entity must immediately Disclose a preliminary statement of annual financial results following Board approval, unless it is otherwise required to comply with Rule 10.1.3B. The preliminary statement of annual financial results must:

(a)	be presented in the form of a table and include the items required for a half-yearly report, consistent with the presentation to be adopted in the annual accounts for the financial year;
(b)	include the status of auditor involvement in the preparation of the preliminary statement of annual financial results;
(c)	include details of any likely qualification or emphasis-of-matter wording that may be required to be included in the auditors report to be included in the annual financial report; and
(d)	include any significant additional information necessary for the purpose of assessing the results being announced.
",10.1.3B,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,ef54c7e6-d860-4e8b-aed8-ddcd2cbacab8,11,10.1.3B.(1).Guidance.1.,"The Regulator will generally require a Reporting Entity to comply with Rule 10.1.3B(1)(i) in circumstances where the Listed Entity with Securities being admitted to the Official List is admitted under the assets eligibility test (see Rule 2.3.16), has less than three years of audited financial statements as prescribed in Rule 2.3.2(1), or is considered by the Regulator, for other reasons, to require quarterly cash reports, such as the admission of a cash-box.
",Rule 10.1.3B(1)(i),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,eac01ba6-c76c-45fe-8bcc-0bdc80c3b48a,11,10.1.3B.(1).Guidance.2.,"The Regulator will generally require a Reporting Entity to comply with Rule 10.1.3B(1)(c) where there are concerns with the cash flow position of the Reporting Entity, or the position of the Reporting Entity as a going concern, or for any other related reason.
",Rule 10.1.3B(1)(c),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,6ad7b78f-3be1-497f-944b-9d2ddcef1e86,11,10.1.3B.(1).Guidance.3.,"The Regulator, when applying Rule 10.1.3B(1), will inform the Reporting Entity that the Rule applies, the length of time the Reporting Entity is required to comply with the Rule and, if applicable, any other requirement imposed on the Reporting Entity in relation to its obligations under the Rule.",Rule 10.1.3B(1),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,4f8713d6-2027-436d-a392-2684ec2e2ec8,11,10.1.3B.(2),"A Reporting Entity required to comply with Rule 10.1.3B(1) must Disclose its completed MKT Form 10-1 immediately upon the information becoming available, and in any event no later than one (1) month after the end of each quarter of its financial year.
",Rule 10.1.3B(1),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,d955335b-f596-44da-93dd-7972c122322c,11,10.1.4.(1),The annual financial report which is required to be produced by a Reporting Entity pursuant to section 78 of the FSMR must include the information specified in (2).,section 78 of the FSMR,External
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,88ccc385-cfe8-4e4e-afd3-80026e74b4dd,11,10.1.4.Guidance.2.,Note that Listed Entities/Reporting Entities are also required to comply with Rule 9.2.10 on annual reporting of their compliance with Corporate Governance Principles.,Rule 9.2.10,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,ad712be8-a953-4486-a76d-484a73126c91,11,10.1.5.Guidance.1.,A Public Listed Company is required under section 82 of the FSMR to appoint an auditor. Under Rule 10.2.7 a Public Listed Company must require its auditor to conduct an audit of its financial statements in accordance with the requirements of the relevant standards published by the International Auditing and Assurance Standards Board (IAASB) in respect of its financial business or other standards acceptable to the Regulator and produce audit reports as specified in GEN.,Rule 10.2.7,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,b3574207-5923-480c-adda-bcc1b8f4cf49,11,10.1.7.(1),"Pursuant to section 79 of the FSMR, a Reporting Entity in respect of Shares, or Warrants or Certificates over Shares must, in addition to the annual financial report, prepare and file a semi annual financial report which meets the requirements in (2) and (3).",section 79 of the FSMR,External
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,b418d59b-0b99-4082-b404-c4d91b2c67d4,11,10.1.8.(1),"A Reporting Entity where it is required by the FSMR and these Rules to prepare the following financial reports must Disclose, in accordance with Rule 7.7.1:
(a)	its annual financial report;
(b)	its semi annual financial report; and
(c)	its preliminary financial results.",Rule 7.7.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,8d382a82-49cc-41fd-af99-c83f56b8b9bb,11,10.1.8.(3),"A Reporting Entity must, where there is a change to its accounting reference date, Disclose in accordance with Rule 7.7.1:
(a)	the change to its accounting reference date as soon as possible; and
(b)	if it is a Reporting Entity in relation to Shares, a second interim report within six months of the old accounting reference date if the change of the accounting reference date extends the annual accounting period to more than 14 months.",Rule 7.7.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,0b00ca08-6924-419e-b76d-dd66e5575a33,11,10.2.1.Guidance.2.,"A Reporting Entity is required under section 82 of the FSMR to appoint an auditor.
",section 82 of the FSMR,External
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,96612327-1f00-4faf-abc6-2c914cc73738,11,11.2.1.Guidance,"
Rule 11.2.1 applies to all disclosures made or required to be made under the Rules which include a statement about Exploration Targets, Exploration Results, Mineral Resources, Ore Reserves or Production Targets, including within a Prospectus, Exempt Offer document, bidders and targets statements, annual reports, financial statements, technical papers, presentations, and website content and disclosures.
In order to ensure consistency of its disclosures, Issuers and Mining Reporting Entities should be mindful of the table format for disclosure of Ore Reserves and Mineral Resources set out in MKT Form-11-1.",Rule 11.2.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,b8235755-7447-4ae5-b3dc-8cb14109c124,11,11.2.2.Guidance,"
Rule 11.2.1(1) requires a Mining Reporting Entity to fully comply with all binding requirements set out in a Mining Reporting Standard. The Regulator also expects a Mining Reporting Entity to fully comply with all non-mandatory requirements set out in a Mining Reporting Standard, including, for example, Table 1 of the JORC Code or SAMREC Code, or explain its non-compliance in accordance with Rule 11.2.2.",Rule 11.2.1(1),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,ac70dcf0-7928-4d1c-9561-1b88ff273cb9,11,11.3.1,"In addition to complying with the requirements of Chapter 4, a Prospectus:
(1)	that includes a statement about Exploration Targets, Exploration Results, Mineral Resources, Ore Reserves or Production Targets, must comply with Rule 11.2.1; and
(2)	must include details in relation to the Mining Reporting Entitys policies and practices in relation to operating in a sustainable manner, including:
(i)	the Mining Reporting Entitys policy with regards to environmental and social issues;
(ii)	impact of the Mining Reporting Entitys business practices on the environment and the communities in which it operates; and
(iii)	the environmental and social risks faced by the Mining Reporting Entity.
",Rule 11.2.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,ec29aad6-3d7b-4466-a6ab-0022accf5f26,11,11.7.1,"Where a Mining Reporting Entity discloses material Non-Equivalent Estimates of Mineralisation the Mining Reporting Entity does not need to comply with Rule 11.2.1(1) provided the Mining Reporting Entity complies with:
(1)	Rule 11.7.2;
(2)	Rule 11.7.3;
(3)	Rule 11.7.4; and
(4)	Rule 11.7.6.",Rule 11.2.1(1),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,21c96fff-8e3a-453f-9d85-4a922d8e7bf4,11,11.7.4,"If a Mining Reporting Entity has disclosed Non-Equivalent Estimates that comply with the requirements of Rule 11.7.3, then any subsequent disclosure made in respect of the Non-Equivalent Estimates does not need to include the information in that Rule if the subsequent disclosure:
(1)	references the earlier disclosure that was in compliance with that Rule;
(2)	contains a confirmation from the Mining Reporting Entity that:
(a)	the information provided in the earlier disclosure in compliance with that Rule continues to apply; and
(b)	there is no new material information or data relating to the Non-Equivalent Estimates that impacts on the:
(i)	reliability or interpretation of the Non-Equivalent Estimates; or
(ii)	Mining Reporting Entitys ability to verify the Non-Equivalent Estimates as Mineral Resources or Ore Reserves in accordance with a Mining Reporting Standard; and
(3)	includes an at least equally prominent, and proximate, statement about the disclosed Non-Equivalent Estimates addressing the matters contained in Rule 11.7.3(1).",Rule 11.7.3,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,9e79b83f-77f1-4597-a010-cd1013d0c6ef,11,11.8.4,"If a Mining Reporting Entity made a disclosure under Rule 11.8.2, then any subsequent disclosure in relation to a Production Target need not include the information required to be disclosed by Rule 11.8.3 where the subsequent disclosure:
(1)	references the earlier disclosure that was in compliance with Rule 11.8.3;
(2) 	contains a statement confirming that all the material assumptions in the initial disclosure, upon which the Production Target is based continue to apply and have not materially changed;
(3) 	if the Production Target is wholly based upon Inferred Mineral Resources, includes an at least equally prominent, and proximate, statement about the disclosed Production Target to the effect of the statement set out in Rule 11.8.3(5)(d); and
(4)  	if the Production Target is based in part upon an Exploration Target, includes an at least equally prominent, and proximate, statement about the disclosed Production Target to the effect of the statement set out in Rule 11.8.3(7)(b).",Rule 11.8.3,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,1d86427d-4a34-4179-bd16-1f64e7ef8560,11,11.8.5,"A Mining Reporting Entitys disclosure is not required to comply with Rule 11.8.3 where a Production Target relating to an operating mine(s) is wholly based upon:
(1)	Ore Reserves;
(2)	a combination of Ore Reserves and Measured Mineral Resources; or
(3)	a combination of Ore Reserves; and
(a)	Measured Mineral Resources; and/or
(b)	Indicated Mineral Resources, provided that the Indicated Mineral Resources are not the determining factor in project viability.",Rule 11.8.3,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,2c78a258-d9f2-4150-9d2c-ba681d8f9489,11,11.9.2,"A Mining Reporting Entitys disclosure pursuant to Rule 11.9.1 must include:
(1)	in relation to the assumptions used to determine the forecast financial information:
(a)	all material economic assumptions employed;
(b)	if the Mining Reporting Entity considers the material economic assumptions to be commercially sensitive, a statement to that effect and an explanation of the methodology used to determine the material economic assumptions; and
Guidance
A Mining Reporting Entity that considers certain information relating to the material economic assumptions to be commercially sensitive should refer to paragraphs 47-54 of the Guidance on Mining and paragraphs 127 and 128 of the Guidance on Continuous Disclosure.
(c)	all other material assumptions utilised.
(2)	the Production Target from which the forecast financial information is derived (including all the information contained in Rule 11.8.3).",Rule 11.9.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,05f73fd5-8864-472c-bb5f-16a24a80dae4,11,11.9.3,"If a Mining Reporting Entity has made a disclosure under Rule 11.9.1, then any subsequent disclosure in relation to forecast financial information derived from a Production Target need not include the information in Rule 11.9.2 where the subsequent disclosure:
(1) 	references the earlier disclosure that was in compliance with Rule 11.9.2;
(2)	contains a statement confirming that all the material assumptions in the initial disclosure upon which the forecast financial information derived from a Production Target is based continue to apply and have not materially changed;
(3)	if the Production Target upon which the forecast financial information is derived is wholly based on Inferred Mineral Resources, includes an at least equally prominent, and proximate, statement about the disclosed forecast financial information to the effect of the statement set out in Rule 11.8.3(5)(d); and
(4)	if the Production Target upon which the forecast financial information is derived is based in part upon an Exploration Target, includes an at least equally prominent, and proximate, statement about the disclosed forecast financial information to the effect of the statement set out in Rule 11.8.3(7)(b).",Rule 11.9.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,bf5c6652-b4c7-4b61-8732-68aed56e52a7,11,11.9.4,"A disclosure by a Mining Reporting Entity is not required to comply with Rule 11.9.2 where the forecast financial information derived from a Production Target relating to an operating mine(s) is wholly based on:
(1)	Ore Reserves;
(2)	a combination of Ore Reserves and Measured Mineral Resources; or
(3)	a combination of Ore Reserves; and
(a)	Measured Mineral Resources; and/or
(b)	Indicated Mineral Resources, provided that the Indicated Mineral Resources are not the determining factor in project viability.",Rule 11.9.2,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,737c3487-346b-4104-8b50-78dd337bed22,11,11.10.1,"Quarterly Reports  Mining Exploration Reporting Entities. A Mining Exploration Reporting Entity must disclose a report for each quarter of its financial year containing the following information in respect of the Mining Exploration Reporting Entity and all controlled entities, on a consolidated basis, if applicable:
(1)	details of the activities relating to mining:
(a)	Exploration, or a statement that there have been no activities relating to Exploration; and
(b)	production and development, or a statement that there have been no activities relating to mining production and development;
(2)	a summary of any expenditure incurred relating to mining:
(a)	Exploration activities; and
(b)	production and development;
(3)	the Mining Tenements held at the end of the quarter, their location and the percentage interest held, including the beneficial interests in farm-in or farm-out agreements;
(4)	the Mining Tenements, including beneficial interests in farm-in or farm-out agreements acquired or disposed of during the quarter, and their location;
(5)	at least once every 12 months, the Summary of Reserves and Resources required by Rule 11.11.1 unless it is included in the Mining Exploration Reporting Entitys annual report; and
(6)	when the previous, and upcoming, disclosure required by (5) was, and will be, disclosed.",Rule 11.11.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,8e80c422-3b41-4546-b511-41bb90ad9e79,11,11.10.2,"Quarterly Reports  Mining Exploration Reporting Entities. A Mining Exploration Reporting Entity must disclose the report required by Rule 11.10.1 no later than 1 month after the end of the quarter.
",Rule 11.10.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,a24b4f51-4c48-4846-bd22-d5f98dbad55b,11,11.10.3,"Quarterly Reports  Mining Production Reporting Entities. A Mining Production Reporting Entity must disclose a report for each quarter of its financial year containing the following information in respect of the Mining Production Reporting Entity and all controlled entities on a consolidated basis, if applicable:
(1)	details of the activities relating to mining production and development, or a statement that there have been no activities relating to mining production and development;
(2)	a summary of any expenditure incurred relating to mining production and development activities, if any;
(3)	a summary of:
(a)	the activities relating to mining Exploration, or a statement that there have been no activities relating to mining Exploration; and
(b)	any expenditure incurred relating to mining Exploration activities;
(4)	at least once every 12 months, the Summary of Reserves and Resources required by Rule 11.11.1 unless it is included in the Mining Reporting Entitys annual report; and
(5)	when the previous, and upcoming, disclosure required by Rule 11.10.3(4) was, and will be, disclosed.",Rule 11.11.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,2ca39dde-f1ba-4dcf-977d-ef8f28af837b,11,11.10.4,Quarterly Reports  Mining Production Reporting Entities. A Mining Production Reporting Entity must disclose the report required by Rule 11.10.3 no later than 1 month after the end of the quarter.,Rule 11.10.3,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,1133d38f-067b-4a0a-b325-b5c7b2512203,11,11.12.1,"Competent Persons . Subject to Rule 11.12.2, a disclosure by a Mining Reporting Entity containing Exploration Targets, Exploration Results, or estimates of Mineral Resources or Ore Reserves must state:
(1)	that it is based on, and fairly represents, information and supporting documentation prepared by a named Competent Person(s);
(2)	in each case, whether the Competent Person is an employee of the Mining Reporting Entity or a Related Party and, if not, the name of the Competent Persons employer; and
(3)	in each case, the name of the professional organisation of which each Competent Person is a member.",Rule 11.12.2,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,c30b96f6-edff-4774-b206-68a20fe00ba8,11,11.12.2,"Competent Persons . The disclosure made in Rule 11.12.1 must only be made with the prior written consent of the Competent Person(s) as to the form and context in which the Exploration Results or estimates of Mineral Resources or Ore Reserves, as the case may be, and the supporting information is presented in the disclosure.",Rule 11.12.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,0f98e02f-effb-48cd-a4d7-e4c4c311ff0f,11,11.12.2.Guidance,"
This requirement applies to disclosures containing Exploration Results under Rule 11.4 or any original or updated estimates of Mineral Resources or Ore Reserves under Rules 11.5 or 11.6. For the requirement relating to the Summary of Reserves and Resources, refer to Rule 11.11.",Rule 11.4,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,9819bc20-c088-4225-b398-fd241c8b322d,11,11.12.3,"Competent Persons . Rule 11.12.1 only applies the first time a Mining Reporting Entity discloses Exploration Results in accordance with Rule 11.4 or original or updated estimates of Mineral Resources or Ore Reserves in accordance with Rules 11.5 or 11.6 provided that:
(1)	any subsequent disclosure that refers to those Exploration Results or estimates of Mineral Resources or Ore Reserves references the earlier disclosure that was in compliance with Rule 11.12.1; and
(2)	the Mining Reporting Entity confirms in the subsequent disclosure that it is not aware of any new information or data that materially affects the information included in the earlier disclosure(s) and, in the case of estimates of Mineral Resources or Ore Reserves, that all material assumptions and technical parameters underpinning the estimates in the earlier disclosure(s) continue to apply and have not materially changed.
",Rule 11.12.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,10c4f550-6148-4206-98ad-0bb8caf45c8d,11,12.2.1.Guidance,"
Rule 12.2.1 applies to all disclosures made or required to be made under these Rules which include a statement about Petroleum Resources, including estimates of Petroleum Reserves, Contingent Resources or Prospective Resources, including within a Prospectus, Exempt Offer document, bidders and targets statements, annual reports, financial statements, technical papers, presentations, and website content and disclosures.
To ensure consistency of its disclosures, Issuers and Petroleum Reporting Entities should be mindful of the table format for disclosure of Petroleum Resources set out in Form-12-1.",Rule 12.2.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,6604c89d-d79d-4a33-a77b-016d323c54fe,11,12.2.2.Guidance,"
Rule 12.2.1(1) requires a Petroleum Reporting Entity to fully comply with all binding requirements set out in the Petroleum Reporting Standard (including any tables, appendices or schedules).  The Regulator also expects a Petroleum Reporting Entity to fully comply with all non-mandatory requirements set out in the Petroleum Reporting Standard, or explain their non-compliance in accordance with Rule 12.2.2.",Rule 12.2.1(1),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,7f65a874-52ac-4fcb-9e1d-8d9ac5fa816e,11,12.2.3.Guidance,"
The specific classes for Petroleum Resources are identified in section 1.1 of the Petroleum Reporting Standard. They are production, Petroleum Reserves, Contingent Resources, Prospective Resources and unrecoverable Petroleum. The PRMS Guidelines provide additional guidance on Petroleum Resource classification.",section 1.1 of the Petroleum Reporting Standard,Outsource
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,3718e64f-b037-4ab2-9672-eb200d37a822,11,12.2.4,"Requirements for all disclosures. A disclosure that includes estimates of Petroleum Reserves, Contingent Resources or Prospective Resources must:
(1)	clearly identify whether the Deterministic Method or Probabilistic Method was used in preparing the estimates; and
Guidance
Additional guidance on Deterministic Methods (in sections 4.1 and 5.2) and Probabilistic Methods (in section 5.3 and 7.1) is provided in the PRMS Guidelines.
(2)	identify the Evaluation Date.
Guidance
To ensure consistency of its disclosures, a Petroleum Reporting Entity should be mindful of the table format for disclosure of Petroleum Reserves, Contingent Resources and Prospective Resources set out in Form 12-1.",Form 12-1,External
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,dab99c29-57b2-4f51-97d9-d172063143f9,11,12.3.1,"In addition to complying with Chapter 4, a Prospectus must:
(1)	if it includes a statement about Petroleum Resources that includes estimates of Petroleum Reserves, Contingent Resources or Prospective Resources, comply with Rule 12.2; and
(2)	include details in relation to the Petroleum Reporting Entitys policies and practices in relation to operating in a sustainable manner, including:
(i)	the Petroleum Reporting Entitys policy with regards to environmental and social issues;
(ii)	impact of the Petroleum Reporting Entitys business practices on the environment and the communities in which it operates; and
(iii)	the environmental and social risks faced by the Petroleum Reporting Entity.
",Rule 12.2,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,a9ffc27d-5147-4066-826f-22c25cd1e704,11,12.6.2,"A Petroleum Reporting Entity making a disclosure under Rule 12.6.1 must ensure the disclosure contains:
(1)	the types of permits or licences held by the Petroleum Reporting Entity relating to the estimates;
(2)	an explanation of the new data and information;
(3)	an explanation of how the new data and information has affected the estimates of Prospective Resources, Contingent Resources or Petroleum Resources; and
(4)	any changes or additions to the information previously disclosed relating to:
(a)	Prospective Resources under Rules 12.8.1(1) to 12.8.1(4);
(b)	Contingent Resources under Rules 12.10.1(1) to 12.10.1(5); and
(c)	Petroleum Reserves under Rules 12.12.1(1) to 12.12.1(7).",12.6.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,be1edfbf-f8c9-45de-a7ef-bae5ff664c2c,11,12.10.1.Guidance,"
The Petroleum Reporting Standard defines unconventional resources in section 2.4 and its Appendix A. Sections 1.1 and 8.6 of the PRMS Guidelines provide additional guidance on Unconventional Petroleum Resources.",Section 2.4 and its Appendix A of the Petroleum Reporting Standard,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,ab93bfec-289e-42d2-b653-975f44d08c62,11,12.13.1,"Quarterly Reports  Petroleum Exploration Reporting Entities. A Petroleum Exploration Reporting Entity must disclose a report for each quarter of its financial year containing the following information in respect of the Petroleum Exploration Reporting Entity and all controlled entities, on a consolidated basis, if applicable:
(1)	details of the activities relating to Petroleum:
(a)	Exploration, or a statement that there have been no activities relating to Exploration; and
(b)	production and development, or a statement that there have been no activities relating to mining production and development;
(2)	a summary of any expenditure incurred relating to Petroleum:
(a)	Exploration activities; and
(b)	production and development;
(3)	the Petroleum Tenements held at the end of the quarter, their location and the percentage interest held, including the beneficial interests in farm-in or farm-out agreements;
(4)	the Petroleum Tenements, including beneficial interests in farm-in or farm-out agreements, acquired or disposed of during the quarter, and their location;
(5)	at least once every 12 months, the Summary of Reserves and Resources required by Rule 12.14.1 unless it is included in the Petroleum Exploration Reporting Entitys annual report; and
(6)	when the previous, and upcoming, disclosure required by (5) was, and is, to be disclosed.",Rule 12.14.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,380ff25a-7805-4020-9f40-da991f91eab1,11,12.13.2,"Quarterly Reports  Petroleum Exploration Reporting Entities. A Petroleum Exploration Reporting Entity must disclose the report required by Rule 12.13.1 no later than one month after the end of the quarter.
",Rule 12.13.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,5aa332b8-acaa-492f-8e3e-ce87d73337c8,11,12.13.3,"Quarterly Reports  Petroleum Production Reporting Entities. A Petroleum Production Reporting Entity must disclose a report for each quarter of its financial year containing the following information in respect of the Petroleum Production Reporting Entity and all controlled entities, on a consolidated basis, if applicable:
(1)	details of the activities relating to Petroleum production and development, or a statement that there have been no activities relating to Petroleum production and development;
(2)	a summary of any expenditure incurred relating to Petroleum production and development activities;
(3)	a summary of:
(a)	the activities relating to Petroleum Exploration, or a statement that there have been no activities relating to Petroleum Exploration; and
(b)	any expenditure incurred relating to Petroleum Exploration activities
(4)	at least once every 12 months, the Summary of Reserves and Resources required by Rule 12.14.1 unless it is included in the Petroleum Production Reporting Entitys annual report; and
(5)	when the previous, and upcoming, disclosure required by Rule 12.13.3(4) was, and will be, disclosed.",Rule 12.14.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,6f21919c-bf7e-41ab-b9a5-ed4943fae117,11,12.13.4,Quarterly Reports  Petroleum Production Reporting Entities. A Petroleum Production Reporting Entity must disclose the report required by Rule 12.13.3 no later than one month after the end of the quarter.,Rule 12.13.3,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,cd137cde-9ef8-4ed1-a401-6bf47f8ccb04,11,12.14.1,"Subject to Rule 12.14.3, a Petroleum Reporting Entity must include in its Summary of Reserves and Resources a table in the form of MKT Form 12-1, as of a date no earlier than one month prior to the disclosure of the Summary of Reserves and Resources.",Rule 12.14.3,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,b249219a-57ec-4b15-be46-58475357c6c1,11,12.14.3,A Petroleum Reporting Entity that is required to file SEC compliant Forms 10-K and 20-F Reports annually with the SEC is not required to comply with Rule 12.14.1.,Rule 12.14.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,9c4480c6-f416-4989-b1c9-ad5cf7c5d72e,11,12.15.3,"Competent Persons . The statement referred to in Rule 12.15.2:
(1)	must only be disclosed with the prior written consent of the Competent Person(s) as to the form and context in which the estimated Prospective Resources, Contingent Resources or Prospective Resources, as the case may be, and the supporting information is presented in the disclosure; and
(2)	only applies the first time a Petroleum Reporting Entity discloses original or updated estimates of Prospective Resources, Contingent Resources or Petroleum Reserves where:
(a)	any subsequent disclosure that refers to the estimates of Prospective Resources, Contingent Resources or Petroleum Reserves references the earlier disclosure containing the statements and consent referred to in Rules 12.15.2 and 12.15.3(1); and
(b)	the Petroleum Reporting Entity confirms in the subsequent disclosure that it is not aware of any new information or data that materially affects the information included in the earlier disclosure, and that all material assumptions and technical parameters underpinning the estimates in the earlier disclosure continue to apply and have not materially changed.
",Rules 12.15.2 and 12.15.3(1),Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,ffd4cd85-6239-4754-b2a6-f0b29a82646c,11,APP 2.A2.1,This table forms part of Rule 7.6.1.,Rule 7.6.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,97a6a360-42f4-435f-af1a-c0ce4b2d2691,11,APP 3.A3.1.1,This table forms part of Rule 3.8.1 and Rule 2.7.8.,Rule 3.8.1,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,81fe739e-0873-4570-90b5-10a85aa1d92f,11,APP 4.1.,"General. This Appendix sets out, by way of Guidance, best practice standards relevant to each of the Corporate Governance Principles (the ""Principles"") set out in Rule 9.2. While the Principles have the status of Rules that apply to a Reporting Entity/Listed Entity, the standards in this document are best practice standards that may be adopted by a Reporting Entity/Listed Entity to achieve compliance with the Principles.",Rule 9.2,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,129d03d7-18a7-46fc-853b-0f2c7c3c21b5,11,APP 4.2.,"General. A Reporting Entity to which the Principles apply is required under Rule 9.2.10 to state in its annual report whether the best practice standards have been adopted. In circumstances where a Reporting Entity has not fully adopted or only partially adopted the best practice standards, it needs to explain in its annual report why the standards were not fully adopted or adopted only partially and what actions, if any, it has taken to achieve compliance with the Principles.",Rule 9.2.10,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,f3baa5a3-304f-41e2-b57d-97db937d12c1,11,APP 4.3.,"General. Section 73(2) of the FSMR provides that the Regulator is entitled to enact rules requiring a Reporting Entity to have a Corporate Governance framework which is adequate to promote prudent and sound management of the Reporting Entity in the long term interest of the Reporting Entity and its Shareholders. Accordingly, in providing its explanation in the annual report as noted in 2, a Reporting Entity should aim to illustrate how its actual practices achieve compliance with the outcomes intended by section 73 of the FSMR and the Principles, and thereby contribute to prudent and sound management of the Reporting Entity.",Section 73(2) of the FSMR,External
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,2d67e3e8-d385-4fc8-aff1-487611d02cca,11,APP 4.4.,"General. The annual report required under Rule 9.2.10 must include a statement by the Board of Directors (the ""Board""), stating whether or not, in its opinion, the Corporate Governance framework of the Reporting Entity is effective in achieving the outcome required by section 73 of the FSMR and promoting compliance with the Principles, with supporting information and assumptions, and qualifications if necessary. As the Principles are the core of the Corporate Governance framework, the way in which they are applied should be the central question for the Board as it determines how the Reporting Entity conducts its affairs under its directorship in accordance with the letter and spirit of the applicable requirements including the Principles and the standards.",Rule 9.2.10,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,47a6d063-88ea-47de-8f2f-a3fb49962d43,11,APP 4.7.,"General. The standards in this Appendix are not exhaustive and hence a Reporting Entity may implement any additional measures as required in order for it to comply with the Principles and contribute to sound and prudent governance of the entity.
Principle 1  Board of Directors
Rule 9.2.3
""Every Reporting Entity must have an effective Board of Directors (""the Board"") which is collectively accountable for ensuring that the Reporting Entity's business is managed prudently and soundly.""",Rule 9.2.3,Internal
MKT_VER08.181223; MKT; Market Rules (MKT); Market Rules,93469a99-bd70-4238-8a77-3e14b6e14c36,11,APP 4.12.,"General. The annual report of the Reporting Entity should include a statement of how the Board operates and it should also set out the number of meetings of the Board.
Principle 2  Division of responsibilities
Rule 9.2.4
""The Board must ensure that there is a clear division between the Board's responsibility for setting the strategic aims and overseeing the Reporting Entity and the Senior Management's responsibility for managing the Reporting Entity's business in accordance with the strategic aims and risk parameters set by the Board.""
",Rule 9.2.4,Internal
